Bioguide_ID,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49
C001118,0.022831382229924202,0.0012274379841983318,0.009247628040611744,0.0015784995630383492,0.0069445776753127575,0.03160872682929039,0.008983165957033634,0.001299932599067688,0.0016862265765666962,0.04282329976558685,0.001542337122373283,0.02140589989721775,0.04366527125239372,0.0013414921704679728,0.0012550774263218045,0.05454682558774948,0.2183017134666443,0.001472616451792419,0.01744539849460125,0.013089516200125217,0.001420855289325118,0.013164318166673183,0.045643988996744156,0.0015578753082081676,0.007151575293391943,0.02012029103934765,0.01180391013622284,0.0012868187623098493,0.22073395550251007,0.008307668380439281,0.012485998682677746,0.0014573667431250215,0.0011802660301327705,0.013033396564424038,0.0031585292890667915,0.0016314218519255519,0.0015215075109153986,0.01081083808094263,0.0015746860299259424,0.007505909074097872,0.007285463158041239,0.010660788975656033,0.012363296002149582,0.04006743058562279,0.016786251217126846,0.005426100920885801,0.015340249054133892,0.0014972587814554572,0.001342109520919621,0.001382853602990508
C001125,0.004267735406756401,0.0021879738196730614,0.0234148520976305,0.002840629545971751,0.049900900572538376,0.016721593216061592,0.0030297385528683662,0.0024693512823432684,0.0032308599911630154,0.003270892659202218,0.008708439767360687,0.0021039878483861685,0.031272295862436295,0.003667640732601285,0.00834306888282299,0.0370764397084713,0.15758956968784332,0.004494005814194679,0.00672027887776494,0.0031763517763465643,0.022112490609288216,0.029038697481155396,0.009120199829339981,0.00237127672880888,0.0022546497639268637,0.001977764768525958,0.0024523416068404913,0.002230011159554124,0.03796380013227463,0.025787048041820526,0.0027069190982729197,0.0026498567312955856,0.12017074227333069,0.10974454879760742,0.00702652195468545,0.0020181310828775167,0.0083191879093647,0.019541339948773384,0.08895765990018845,0.0029683164320886135,0.004620491527020931,0.01596488431096077,0.002102988539263606,0.002587280236184597,0.0516803041100502,0.003936141729354858,0.02553877979516983,0.002492784522473812,0.002673540497198701,0.01450466550886631
C001127,0.016123224049806595,0.002731707878410816,0.03821024298667908,0.0034584018867462873,0.050878796726465225,0.05501041188836098,0.003011934459209442,0.0031885101925581694,0.16270849108695984,0.0038694594986736774,0.0031476374715566635,0.002677801065146923,0.041491203010082245,0.0030422317795455456,0.0030169589444994926,0.002452016342431307,0.07489295303821564,0.003937026020139456,0.0022272798232734203,0.016105500981211662,0.016776807606220245,0.011056623421609402,0.015925096347928047,0.002612944459542632,0.01559754740446806,0.002420626813545823,0.01605442725121975,0.002511894330382347,0.016240395605564117,0.021592916920781136,0.0024785117711871862,0.00310562108643353,0.002610262017697096,0.16870950162410736,0.0030721030198037624,0.0025748047046363354,0.0027828977908939123,0.0044744000770151615,0.08628187328577042,0.002916211960837245,0.0036542159505188465,0.0027667214162647724,0.05383196100592613,0.006646046414971352,0.015807485207915306,0.0038720276206731796,0.012765330262482166,0.002865322632715106,0.0031456653960049152,0.002667914843186736
C001129,0.014172077178955078,0.0017563389847055078,0.002109270542860031,0.002450949279591441,0.0024579165037721395,0.0469403974711895,0.01207602396607399,0.002514574909582734,0.002088261768221855,0.044316913932561874,0.0032323633786290884,0.016294153407216072,0.012622456066310406,0.0744546428322792,0.033112600445747375,0.058366574347019196,0.030705055221915245,0.0022215924691408873,0.010303566232323647,0.018293529748916626,0.013249289244413376,0.016669217497110367,0.015904132276773453,0.06545204669237137,0.0036655650474131107,0.03071184828877449,0.01808333583176136,0.011488951742649078,0.03559423238039017,0.0016956499312072992,0.030813192948698997,0.00396182993426919,0.007542136590927839,0.004074448253959417,0.001691793673671782,0.012298871763050556,0.0031663060653954744,0.002390823792666197,0.016577549278736115,0.031289760023355484,0.048291098326444626,0.0016823593759909272,0.0015389758627861738,0.09635773301124573,0.06466587632894516,0.0022207230795174837,0.01624288782477379,0.047762468457221985,0.0019163645338267088,0.0025112340226769447
C001130,0.0033848052844405174,0.003302106400951743,0.002873679157346487,0.004946980159729719,0.1390582174062729,0.032217059284448624,0.005775182042270899,0.0037706936709582806,0.006495970766991377,0.003964137751609087,0.003551238914951682,0.03257982060313225,0.003231974318623543,0.0034611064475029707,0.0030652533750981092,0.033566392958164215,0.06319021433591843,0.0036227433010935783,0.009782735258340836,0.0036683441139757633,0.0034237776417285204,0.0036590518429875374,0.03827933222055435,0.0031550072599202394,0.0096096470952034,0.11868580430746078,0.003632696345448494,0.0028839942533522844,0.032832708209753036,0.0030290994327515364,0.03254465013742447,0.0038655633106827736,0.0038216952234506607,0.004002089146524668,0.002809148281812668,0.029359402135014534,0.002996871480718255,0.07589729875326157,0.02890178933739662,0.0031538251787424088,0.007482527755200863,0.008135690353810787,0.002813956467434764,0.03354112431406975,0.15680432319641113,0.0051229181699454784,0.003540345001965761,0.0031943931244313717,0.003867155872285366,0.003445423673838377
C001132,0.012900073081254959,0.03389143943786621,0.03207371383905411,0.007465834263712168,0.022941263392567635,0.03217070549726486,0.005854509305208921,0.006853123661130667,0.011569719761610031,0.008669951930642128,0.010709650814533234,0.015313129872083664,0.005793521646410227,0.005149661563336849,0.03294213488698006,0.1196548119187355,0.030786434188485146,0.0069771017879247665,0.030529942363500595,0.005701463203877211,0.004984990227967501,0.00828240904957056,0.027778714895248413,0.06403413414955139,0.0064064739271998405,0.03176996484398842,0.0440603643655777,0.03786717355251312,0.005155519582331181,0.005705766845494509,0.03935176879167557,0.0070474105887115,0.03227616101503372,0.005035224370658398,0.005672341212630272,0.011692612431943417,0.008501669391989708,0.006534026004374027,0.005015155300498009,0.006861644797027111,0.007652496453374624,0.005812665447592735,0.004504036623984575,0.00572611391544342,0.004237898159772158,0.007739595137536526,0.05514819175004959,0.0675281286239624,0.03410739451646805,0.00556175597012043
C001133,0.0007278095581568778,0.0007828084635548294,0.03491343930363655,0.0010852033738046885,0.0009628475527279079,0.0006674856413155794,0.001430985750630498,0.0008546565077267587,0.0012871457729488611,0.0010466285748407245,0.000812201586086303,0.0008824777323752642,0.04571697115898132,0.0018865459132939577,0.021681299433112144,0.12504863739013672,0.15487203001976013,0.0009187342948280275,0.0006585886585526168,0.0008486526203341782,0.0010661258129402995,0.044391095638275146,0.0007207602029666305,0.021203190088272095,0.0008406000561080873,0.010345886461436749,0.0007738054846413434,0.003099766094237566,0.16176900267601013,0.004006787668913603,0.008649067021906376,0.0009340263204649091,0.010524478740990162,0.0309548731893301,0.002861572429537773,0.0018293731845915318,0.0021587626542896032,0.012579681351780891,0.033840958029031754,0.0038664110470563173,0.010734252631664276,0.0009802710264921188,0.020119983702898026,0.037484295666217804,0.07673857361078262,0.0010290374048054218,0.08730636537075043,0.0007652542553842068,0.000872691860422492,0.010467877611517906
D000032,0.06494761258363724,0.0041957092471420765,0.003944686613976955,0.005170897580683231,0.006676649674773216,0.03987102955579758,0.004196207504719496,0.0045952205546200275,0.009730608202517033,0.05076218023896217,0.008957473561167717,0.04036683589220047,0.04918006435036659,0.025836719200015068,0.004126803018152714,0.02013961412012577,0.0376678965985775,0.005152344703674316,0.04551548883318901,0.004667951725423336,0.021579071879386902,0.004818038083612919,0.00363576365634799,0.0040176911279559135,0.00481724739074707,0.04129883274435997,0.0042393445037305355,0.0668763518333435,0.0041391984559595585,0.004527090582996607,0.0044031897559762,0.004929305054247379,0.02106669917702675,0.003868518630042672,0.14238698780536652,0.03011220134794712,0.005346216727048159,0.042634010314941406,0.003929125610738993,0.004504837561398745,0.00537835480645299,0.02175397425889969,0.0036435616202652454,0.04811275377869606,0.007046055048704147,0.005632839631289244,0.015643998980522156,0.004064236301928759,0.004953793715685606,0.024938704445958138
D000096,0.004348862450569868,0.004385692533105612,0.0352235846221447,0.010322725400328636,0.005576060153543949,0.11311393976211548,0.062486354261636734,0.006481561344116926,0.008070583455264568,0.03510213643312454,0.005086796823889017,0.006231262348592281,0.004304932896047831,0.005527965724468231,0.005878520663827658,0.0037606405094265938,0.07719067484140396,0.005903688725084066,0.006926937494426966,0.07730139046907425,0.029170185327529907,0.028990404680371284,0.004181413445621729,0.004635087214410305,0.03118194453418255,0.003906567580997944,0.004439643584191799,0.004628106020390987,0.004971625749021769,0.03321607783436775,0.0037311643827706575,0.004837288986891508,0.004217456094920635,0.00628958223387599,0.007349720224738121,0.011898223310709,0.017392726615071297,0.0044075497426092625,0.12052158266305923,0.004707397893071175,0.006140416953712702,0.004248093813657761,0.004105882719159126,0.004217454697936773,0.1320626437664032,0.006046756636351347,0.010417205281555653,0.00426479522138834,0.005834346637129784,0.004764309618622065
D000216,0.007586309686303139,0.05813058838248253,0.0169074609875679,0.006834371015429497,0.00991783570498228,0.013761481270194054,0.007098316680639982,0.006563176400959492,0.03947746753692627,0.007376872934401035,0.014287643134593964,0.0052897934801876545,0.005312709603458643,0.03898417204618454,0.012288958765566349,0.014073196798563004,0.011773889884352684,0.0076095000840723515,0.00855844747275114,0.052746113389730453,0.01028730534017086,0.025397982448339462,0.030237188562750816,0.015481815673410892,0.017385516315698624,0.016906632110476494,0.01564551144838333,0.11323561519384384,0.006626002490520477,0.056540146470069885,0.03484400734305382,0.013395175337791443,0.016771970316767693,0.007566705346107483,0.014117340557277203,0.010169846005737782,0.006737227085977793,0.013904700987040997,0.053135182708501816,0.0076040648855268955,0.007348312996327877,0.014726140536367893,0.023457692936062813,0.009354363195598125,0.014191028662025928,0.008109431713819504,0.04187251999974251,0.018893472850322723,0.007755593862384558,0.023723166435956955
D000230,0.0008247066871263087,0.005914667621254921,0.11687932908535004,0.003542917547747493,0.0003952135448344052,0.018356529995799065,0.0005968306795693934,0.0004457877075765282,0.0004924876848235726,0.0004146223363932222,0.0003524303319863975,0.00048584360047243536,0.09307289123535156,0.013272907584905624,0.00041041651275008917,0.025042423978447914,0.16566257178783417,0.0004525946860667318,0.0003072010586038232,0.0005805375403724611,0.0014544366858899593,0.03519660606980324,0.0061289179138839245,0.005759784486144781,0.00035531652974896133,0.0003337388625368476,0.0006430829525925219,0.00038045289693400264,0.09236801415681839,0.02325040102005005,0.005843739490956068,0.0005807961570098996,0.014190212823450565,0.05013113468885422,0.0012877562548965216,0.004819734953343868,0.0028211157768964767,0.01694190502166748,0.011766841635107994,0.034138523042201996,0.0025326816830784082,0.016800347715616226,0.03585048392415047,0.017779681831598282,0.07176695019006729,0.00042529255733825266,0.06242604926228523,0.03569669649004936,0.0004168259329162538,0.0004094747710041702
D000399,0.00756677845492959,0.0076983775943517685,0.006085320841521025,0.00919281505048275,0.03913354128599167,0.010948361828923225,0.02159741520881653,0.004857067484408617,0.014986009337008,0.008855112828314304,0.050714556127786636,0.06130801886320114,0.004073880612850189,0.013271920382976532,0.003807302098721266,0.02302003651857376,0.0173410102725029,0.0050934553146362305,0.005707205273211002,0.08914700895547867,0.005097268149256706,0.004663192201405764,0.02114558219909668,0.003370910184457898,0.02435798943042755,0.04023971036076546,0.007954595610499382,0.003939224872738123,0.00449288310483098,0.1468675583600998,0.004702114034444094,0.007095338311046362,0.003515583463013172,0.023934653028845787,0.00756641011685133,0.0054205358028411865,0.011837181635200977,0.0057104662992060184,0.010886185802519321,0.021253790706396103,0.005349228624254465,0.037020064890384674,0.10513468831777573,0.0037689136806875467,0.020874742418527603,0.006274747662246227,0.008396861143410206,0.035375915467739105,0.005146579816937447,0.0042019071988761425
D000530,0.011086090467870235,0.0023739931639283895,0.0023898545186966658,0.0033977734856307507,0.03318394720554352,0.06515738368034363,0.02906327322125435,0.002906614914536476,0.0027889697812497616,0.0033075425308197737,0.0024854037910699844,0.005246623419225216,0.01010693609714508,0.03351009264588356,0.047593552619218826,0.0019659067038446665,0.047086019068956375,0.0029899142682552338,0.006662864238023758,0.029560470953583717,0.0036491993814706802,0.17447078227996826,0.01579098030924797,0.002312404103577137,0.0031297109089791775,0.011492004618048668,0.0034992219880223274,0.0023912808392196894,0.06167690083384514,0.004115981515496969,0.0042771450243890285,0.0029266737401485443,0.004135405644774437,0.05434468388557434,0.002147762104868889,0.023167898878455162,0.0036993036046624184,0.007572171278297901,0.006416915450245142,0.004828750621527433,0.002991998568177223,0.0030319353099912405,0.0028492040000855923,0.026607755571603775,0.0865371823310852,0.008842704817652702,0.002180245239287615,0.03386424109339714,0.026873819530010223,0.06731251627206802
D000594,0.0042619421146810055,0.0005324805388227105,0.021782169118523598,0.000621684012003243,0.0008741639903746545,0.004038592334836721,0.0004877702158410102,0.0005792153533548117,0.0005687340744771063,0.017482580617070198,0.018379369750618935,0.016440456733107567,0.03950776904821396,0.0007375954301096499,0.0018946665804833174,0.052536897361278534,0.20672863721847534,0.0007099834620021284,0.0007316824630834162,0.014424487948417664,0.018954509869217873,0.0178761575371027,0.0010807913495227695,0.0005808344576507807,0.0006153351278044283,0.017955290153622627,0.0008163296151906252,0.0006034458056092262,0.06017008051276207,0.0007472859579138458,0.0005949506303295493,0.0005821273662149906,0.02656136266887188,0.090913787484169,0.0006852896185591817,0.00038131335168145597,0.0006152174319140613,0.0007405928918160498,0.0027244817465543747,0.12237004190683365,0.017512768507003784,0.0038188365288078785,0.012601776048541069,0.03963593393564224,0.13272690773010254,0.0009327582665719092,0.006237877067178488,0.0005527206812985241,0.005280027631670237,0.011810199357569218
D000600,0.005779949016869068,0.0855807214975357,0.005660733208060265,0.008640010841190815,0.00691380025818944,0.016672948375344276,0.006808388978242874,0.00678390683606267,0.016675034537911415,0.012512261979281902,0.06719102710485458,0.007184576243162155,0.005639239214360714,0.006341099739074707,0.0060244230553507805,0.07732240110635757,0.0051708463579416275,0.007907536812126637,0.007974499836564064,0.007035223301500082,0.02997772768139839,0.0068245818838477135,0.10321099311113358,0.007045021280646324,0.007064106408506632,0.005110408645123243,0.006586355622857809,0.1313951462507248,0.005654261447489262,0.006106554064899683,0.06468814611434937,0.03020789846777916,0.005534135736525059,0.007373625412583351,0.018963798880577087,0.009475333616137505,0.0075442115776240826,0.007605211343616247,0.005405581556260586,0.006334102712571621,0.0077235037460923195,0.006366599816828966,0.07619604468345642,0.00546620087698102,0.005236231721937656,0.008808786980807781,0.0058400374837219715,0.01604093424975872,0.020494746044278145,0.00590110570192337
D000615,0.008263283409178257,0.0333215706050396,0.014063377864658833,0.006862986832857132,0.006288730539381504,0.022789476439356804,0.04424387589097023,0.005804588086903095,0.024082649499177933,0.03681624308228493,0.006878125015646219,0.004481258802115917,0.00443233922123909,0.005642366129904985,0.012995763681828976,0.010290505364537239,0.010893605649471283,0.005923728458583355,0.00980691984295845,0.006985090672969818,0.010911344550549984,0.005335218273103237,0.004817437846213579,0.03167404606938362,0.0063922512345016,0.3842775821685791,0.02700032666325569,0.005368168465793133,0.03691969811916351,0.014617281034588814,0.005505949258804321,0.005275392904877663,0.05474378168582916,0.004395236261188984,0.005225038155913353,0.0066170459613204,0.00620200764387846,0.011359719559550285,0.004657143261283636,0.005621441174298525,0.006082096602767706,0.006561609450727701,0.004419335629791021,0.004857577849179506,0.02287474274635315,0.0069150906056165695,0.006411588750779629,0.0050459387712180614,0.0056181419640779495,0.013431118801236153
D000623,0.003654330037534237,0.023822808638215065,0.003379184054210782,0.005040153861045837,0.044523686170578,0.02270042896270752,0.04016723483800888,0.014965487644076347,0.009763401001691818,0.004844204988330603,0.004142734222114086,0.0034300636034458876,0.041952017694711685,0.12322653830051422,0.018995409831404686,0.0033397150691598654,0.20447812974452972,0.005006135441362858,0.0033165565691888332,0.029004907235503197,0.011318840086460114,0.004190499894320965,0.0033560292795300484,0.0047626132145524025,0.0035800826735794544,0.04903718829154968,0.0038876596372574568,0.003580407937988639,0.024356303736567497,0.00705329142510891,0.004123516380786896,0.004513192921876907,0.01349527295678854,0.024681072682142258,0.0036187907680869102,0.005588884931057692,0.005153692327439785,0.08439131081104279,0.023721816018223763,0.029092952609062195,0.004620545078068972,0.005203063599765301,0.0032747364602983,0.0035745410714298487,0.01324766781181097,0.005225793924182653,0.01019797008484602,0.003686874406412244,0.0037469384260475636,0.02396528050303459
D000624,0.006439737975597382,0.0019218175439164042,0.002159065566956997,0.0023735002614557743,0.00611740630120039,0.006798674818128347,0.15781690180301666,0.002266504568979144,0.004398045130074024,0.002631516894325614,0.0023186204489320517,0.00256933132186532,0.01925627700984478,0.04846199229359627,0.034770458936691284,0.001696344232186675,0.008423807099461555,0.002795188454911113,0.001961259637027979,0.002003963803872466,0.025181377306580544,0.002490776125341654,0.0022422976326197386,0.2757493257522583,0.0018022983567789197,0.050601981580257416,0.0020412192679941654,0.0022048866376280785,0.0020734781865030527,0.03769451379776001,0.055710066109895706,0.002450348809361458,0.053749412298202515,0.0017254039412364364,0.0023286528885364532,0.0015700487419962883,0.0026711467653512955,0.005749857053160667,0.016383396461606026,0.030085721984505653,0.0024798493832349777,0.04398324713110924,0.02452182210981846,0.0019390584202483296,0.0018834773218259215,0.002762393094599247,0.0018973667174577713,0.002023577457293868,0.025046221911907196,0.001776350662112236
D000626,0.029592199251055717,0.16098594665527344,0.018546199426054955,0.006790293380618095,0.006652970798313618,0.010250058025121689,0.004920070990920067,0.005742838606238365,0.008502238430082798,0.00569748692214489,0.012254183180630207,0.09990185499191284,0.018968094140291214,0.005730806849896908,0.0057491217739880085,0.01804414950311184,0.003967683296650648,0.006623525172472,0.022742029279470444,0.06536391377449036,0.011716179549694061,0.005456943530589342,0.07855483889579773,0.004529532510787249,0.006760454270988703,0.00412336690351367,0.022599007934331894,0.028891894966363907,0.01838843710720539,0.01780012622475624,0.024149591103196144,0.006970678921788931,0.007482971530407667,0.004870176315307617,0.01518846582621336,0.025463789701461792,0.006125895772129297,0.005514441058039665,0.0070503405295312405,0.005006756167858839,0.005983840674161911,0.004652048461139202,0.013651520013809204,0.006508445367217064,0.0037150850985199213,0.007323773577809334,0.018997494131326675,0.025040170177817345,0.005086404737085104,0.08537165075540543
D000631,0.009706423617899418,0.04508637636899948,0.020651735365390778,0.0013176151551306248,0.09198898077011108,0.030359061434864998,0.0011111400090157986,0.0010826400248333812,0.001988239586353302,0.0015657827025279403,0.0011245571076869965,0.0562639981508255,0.0052412147633731365,0.0010376222198829055,0.030168121680617332,0.016029128804802895,0.057580314576625824,0.001797569915652275,0.01488009374588728,0.024151545017957687,0.027701547369360924,0.0010967785492539406,0.01616143062710762,0.0009347786544822156,0.0595044270157814,0.01533050648868084,0.0013128252467140555,0.001064692041836679,0.03781335428357124,0.0012047006748616695,0.015064043924212456,0.017128001898527145,0.015454280190169811,0.018148720264434814,0.008406170643866062,0.0008114576921798289,0.0009601048077456653,0.03027612529695034,0.033203594386577606,0.03814198821783066,0.016817087307572365,0.030215246602892876,0.06488410383462906,0.01548299752175808,0.09134554862976074,0.0013887982349842787,0.023405082523822784,0.0013819577870890498,0.0011472842888906598,0.0010801649186760187
D000632,0.015289012342691422,0.003162855515256524,0.0029391800053417683,0.011450451798737049,0.004177412483841181,0.00241960771381855,0.0029881696682423353,0.0032218785490840673,0.013200453482568264,0.01611213944852352,0.016160346567630768,0.07749752700328827,0.02894281968474388,0.02909700945019722,0.014952804893255234,0.11095796525478363,0.024760054424405098,0.0035036844201385975,0.0023804628290235996,0.016242967918515205,0.005397527012974024,0.003186898771673441,0.0024809089954942465,0.017879610881209373,0.0029097553342580795,0.002512727165594697,0.006030681077390909,0.0027501906733959913,0.028791338205337524,0.002900248160585761,0.029467811807990074,0.0032524713315069675,0.027438126504421234,0.015924964100122452,0.006541172508150339,0.00457379873842001,0.01836523227393627,0.025590727105736732,0.004796231631189585,0.0028064101934432983,0.02038130909204483,0.007081171963363886,0.0025491630658507347,0.228112131357193,0.05035633593797684,0.03563709557056427,0.003496055491268635,0.007504737004637718,0.029240639880299568,0.0025877556763589382
E000246,0.02729126624763012,0.02725100889801979,0.002522984752431512,0.004193193279206753,0.002741478383541107,0.04827774688601494,0.00275254319421947,0.0028650080785155296,0.003431520890444517,0.015628205612301826,0.0030976126436144114,0.026916487142443657,0.002313548931851983,0.0026942244730889797,0.002659883350133896,0.10139116644859314,0.015138274058699608,0.0031593837775290012,0.027574963867664337,0.002938119461759925,0.002293507568538189,0.05173949524760246,0.0026062107644975185,0.04866519942879677,0.0029155800584703684,0.0265284925699234,0.0027957644779235125,0.003098472487181425,0.21292681992053986,0.0026586514431983232,0.02630060538649559,0.004032452125102282,0.0028356011025607586,0.0024143520276993513,0.010441854596138,0.0019965406972914934,0.013972766697406769,0.1130809336900711,0.0026448105927556753,0.0026407644618302584,0.004071959760040045,0.05162402614951134,0.002285514259710908,0.05019812285900116,0.015503285452723503,0.0038082643877714872,0.0026065423153340816,0.0027667025569826365,0.0026933960616588593,0.0030146848876029253
E000297,0.0032395466696470976,0.002976692048832774,0.02468419075012207,0.0035856335889548063,0.05042482540011406,0.06437012553215027,0.0027374140918254852,0.002798599423840642,0.018461065366864204,0.003465821035206318,0.0029521628748625517,0.023195890709757805,0.012608730234205723,0.005117586348205805,0.025500312447547913,0.12708601355552673,0.04391239210963249,0.005145783070474863,0.0076377131044864655,0.023480860516428947,0.0026488136500120163,0.003948716446757317,0.022820308804512024,0.002458560513332486,0.023326920345425606,0.0020596475806087255,0.0030457975808531046,0.10006368160247803,0.047778740525245667,0.02352200634777546,0.007434172090142965,0.0026556113734841347,0.02326229400932789,0.03550833463668823,0.0047931186854839325,0.0021130931563675404,0.020244048908352852,0.019670473411679268,0.002538233995437622,0.002474079141393304,0.0032712037209421396,0.04124685004353523,0.02064979076385498,0.025684721767902374,0.06648222357034683,0.0032366488594561815,0.002653426257893443,0.0038739601150155067,0.023539816960692406,0.003613291308283806
E000298,0.00451267883181572,0.004164098296314478,0.0044408030807971954,0.006426828447729349,0.004885303787887096,0.12327336519956589,0.0044404384680092335,0.005545984022319317,0.1461872160434723,0.004533605650067329,0.0665849894285202,0.0038884251844137907,0.003600872354581952,0.018754485994577408,0.004647688940167427,0.003918028436601162,0.04193611443042755,0.005096185952425003,0.00350687513127923,0.05344492569565773,0.014564177952706814,0.005105355754494667,0.0036587491631507874,0.044722381979227066,0.004800660070031881,0.066597580909729,0.004422553814947605,0.004541806410998106,0.004024926573038101,0.004395055118948221,0.008361400105059147,0.004976246505975723,0.07962413132190704,0.003808707697317004,0.004193945322185755,0.0035682085435837507,0.005598944611847401,0.11797203868627548,0.00412011006847024,0.004503521136939526,0.00622479198500514,0.0040594893507659435,0.0435854010283947,0.0039825160056352615,0.004814912565052509,0.008090454153716564,0.0040116216987371445,0.0038854193408042192,0.004211601335555315,0.009784363210201263
F000246,0.0067213354632258415,0.002588564995676279,0.03647790104150772,0.003253526519984007,0.0026410133577883244,0.012194006703794003,0.0021739189978688955,0.002701947931200266,0.029566312208771706,0.002410166198387742,0.02370118722319603,0.07435829192399979,0.0022424375638365746,0.00972567219287157,0.00240780645981431,0.07089617848396301,0.0018391672056168318,0.0024802254047244787,0.017041515558958054,0.03732556477189064,0.0037315357476472855,0.03320838883519173,0.057005513459444046,0.0022745407186448574,0.03558916226029396,0.11703599989414215,0.05343103036284447,0.004461319651454687,0.036571700125932693,0.00626940606161952,0.002375796204432845,0.002639617072418332,0.0024320068769156933,0.0023086885921657085,0.003960938658565283,0.006899615284055471,0.011236380785703659,0.09772580116987228,0.0024688185658305883,0.00872536189854145,0.002945814747363329,0.0025547503028064966,0.0020783382933586836,0.002229131758213043,0.1053617000579834,0.004052128177136183,0.004201517906039953,0.03769933804869652,0.0031911523547023535,0.002587755909189582
F000450,0.016942258924245834,0.008149046450853348,0.007869169116020203,0.007547108922153711,0.005098768975585699,0.05756119266152382,0.012445157393813133,0.004896971397101879,0.017521267756819725,0.04948900640010834,0.026241758838295937,0.004420137964189053,0.014782481826841831,0.052263062447309494,0.004600191488862038,0.016040584072470665,0.036103758960962296,0.00532994419336319,0.010349125601351261,0.004800067283213139,0.006783944554626942,0.004401803016662598,0.029373139142990112,0.004343596752732992,0.03189722076058388,0.012621483765542507,0.036614127457141876,0.004545236472040415,0.0052084969356656075,0.03250813111662865,0.011358574964106083,0.033786311745643616,0.011431792750954628,0.019177855923771858,0.01011434756219387,0.00430784747004509,0.0058113462291657925,0.012099807150661945,0.02170655131340027,0.008184393867850304,0.00811066385358572,0.008328525349497795,0.003848673775792122,0.005788515321910381,0.02189970761537552,0.006264931987971067,0.18584489822387695,0.005389627069234848,0.04693446308374405,0.038862861692905426
F000459,0.008786889724433422,0.039281003177165985,0.003157883882522583,0.015262585133314133,0.004423630889505148,0.0028615593910217285,0.015101765282452106,0.0035826237872242928,0.10645868629217148,0.021665146574378014,0.00402535405009985,0.003472321666777134,0.021241292357444763,0.0035001239739358425,0.06993331760168076,0.0028986549004912376,0.014296439476311207,0.004198537208139896,0.014773561619222164,0.003985788207501173,0.02642526477575302,0.003299623727798462,0.003939728252589703,0.039316728711128235,0.003382374532520771,0.006605854257941246,0.004582935478538275,0.36654654145240784,0.004094043280929327,0.003313542576506734,0.019776601344347,0.0037472336553037167,0.06069830432534218,0.004534922074526548,0.007136233616620302,0.0028758919797837734,0.004420974291861057,0.008447515778243542,0.0030678098555654287,0.005485243629664183,0.003947865683585405,0.0035598177928477526,0.002879529958590865,0.0032023799140006304,0.008658519946038723,0.004590920638293028,0.003403982613235712,0.01825694367289543,0.003663728479295969,0.0032317526638507843
F000462,0.0010792284738272429,0.0008137272670865059,0.0008089262992143631,0.0011173906968906522,0.0009266718407161534,0.03951652720570564,0.0010926423128694296,0.0008596673724241555,0.0008274649153463542,0.001139991101808846,0.0010112780146300793,0.0007307591149583459,0.0650724396109581,0.0009466552291996777,0.000764612399507314,0.0014990931376814842,0.0007242723368108273,0.001218242570757866,0.0014045387506484985,0.0032019182108342648,0.000763050455134362,0.005111214239150286,0.045695796608924866,0.0008653710829094052,0.3496518135070801,0.0008106831810437143,0.0007473361329175532,0.007098793517798185,0.0013567755231633782,0.0009677881607785821,0.002509218640625477,0.003571359207853675,0.0007154609775170684,0.029599400237202644,0.0007728530908934772,0.0006139585748314857,0.03151534125208855,0.017531441524624825,0.014152350835502148,0.0011949195759370923,0.0032991678453981876,0.0036402889527380466,0.22901669144630432,0.008448245003819466,0.0012099951272830367,0.0008991149952635169,0.04620419815182686,0.029502490535378456,0.03682049736380577,0.0009583347709849477
F000469,0.0014411647571250796,0.007624502293765545,0.002910488285124302,0.00227724458090961,0.002000656444579363,0.04687969759106636,0.12667207419872284,0.0022642859257757664,0.0229633916169405,0.0016476776218041778,0.0018608178943395615,0.0019739496055990458,0.001427292125299573,0.006862555164843798,0.0019966105464845896,0.07853315025568008,0.0013748945202678442,0.0019623052794486284,0.0016748771304264665,0.001969892531633377,0.001593979774042964,0.001715730526484549,0.005842855665832758,0.11463182419538498,0.024547653272747993,0.26146331429481506,0.002731180749833584,0.001463061897084117,0.0014808293199166656,0.0015441459836438298,0.015413356013596058,0.002088888082653284,0.04743697866797447,0.029476748779416084,0.0016522407531738281,0.0048948004841804504,0.0017842036904767156,0.016383947804570198,0.02421851083636284,0.0203732717782259,0.0018487813649699092,0.03903466835618019,0.0495554655790329,0.001416535465978086,0.0012936432613059878,0.002293239114806056,0.0020188698545098305,0.0015838532708585262,0.0019798853900283575,0.0019199884263798594
